EVA_ID,Station_Name,DS100,Country,UIC_Code
5480240,Praha Namesti Republiky,PTPNK,Czech Republic,54
5480040,Praha Namesti Republiky (M),PTACK,Czech Republic,54
5480267,Praha Narodni divadlo,PTPNI,Czech Republic,54
5480413,Praha Narodni divadlo (nabrezi),PTPNL,Czech Republic,54
5480268,Praha Narodni trida,PTPNT,Czech Republic,54
5480038,Praha Narodni trida (M),PTACI,Czech Republic,54
5480141,Praha Nemocnice Motol (M),PTAOV,Czech Republic,54
5480032,Praha Nove Butovice (M),PTACC,Czech Republic,54
5480255,Praha Nove Strasnice,PTPOT,Czech Republic,54
5480199,Praha Novomestska radnice,PTPNR,Czech Republic,54
5480321,Praha Novy Hloubetin,PTPNH,Czech Republic,54
5480461,Praha Novy Prosek,PTNPK,Czech Republic,54
5480329,Praha Nuselska radnice,PTPNA,Czech Republic,54
5480314,Praha Nuselske schody,PTPNS,Czech Republic,54
5480437,Praha Námestí Olgy Scheinpflugové,PTNOC,Czech Republic,54
5499862,Praha OC Cakovice (Bus MHD),PTOCC,Czech Republic,54
5480444,Praha Obchodni centrum Cakovice,PTOCE,Czech Republic,54
5480380,Praha Obchodni centrum Hostivar,PTOCH,Czech Republic,54
5480370,Praha Obora Hvezda,PTPOE,Czech Republic,54
5480394,Praha Ocelarska,PTPOC,Czech Republic,54
5480457,Praha Oderska,PTPOD,Czech Republic,54
5480147,Praha Ohrada,PTPOH,Czech Republic,54
5480174,Praha Okrouhlicka,PTPOK,Czech Republic,54
5480278,Praha Olsanska,PTPOL,Czech Republic,54
5480246,Praha Olsanske hrbitovy,PTPOB,Czech Republic,54
5480244,Praha Olsanske namesti,PTPOA,Czech Republic,54
5480013,Praha Opatov (M),PTABJ,Czech Republic,54
5480164,Praha Orechovka,PTPOR,Czech Republic,54
5480401,Praha Orionka,PTPOI,Czech Republic,54
5480358,Praha Ortenovo namesti,PTPON,Czech Republic,54
5480296,Praha Ostrcilovo namesti,PTP O,Czech Republic,54
5480397,Praha Otakarova,PTPOO,Czech Republic,54
5480190,Praha Palackeho namesti,PTPPN,Czech Republic,54
5480191,Praha Palackeho namesti (nabrezi),PTPPC,Czech Republic,54
5480149,Praha Palmovka,PTPPA,Czech Republic,54
5480042,Praha Palmovka (M),PTACM,Czech Republic,54
5480422,Praha Palmovka Sokolovska,PTPAS,Czech Republic,54
5480330,Praha Paloucek,PTPPU,Czech Republic,54
5480008,Praha Pankrac (M),PTABE,Czech Republic,54
5480428,Praha Pankrac (Tram),PTPRS,Czech Republic,54
5480402,Praha Perunova,PTPHP,Czech Republic,54
5480168,Praha Petriny,PTPPY,Czech Republic,54
5480140,Praha Petriny (M),PTAOU,Czech Republic,54
5480303,Praha Plynarna Michle,PTPPI,Czech Republic,54
5480283,Praha Plzenka,PTPLZ,Czech Republic,54
5480197,Praha Pobrezni cesta,PTP P,Czech Republic,54
5480301,Praha Pod Jezerkou,PTPPJ,Czech Republic,54
5480313,Praha Pod Karlovem,PTPPK,Czech Republic,54
5480390,Praha Podkovarska,PTPOV,Czech Republic,54
5480193,Praha Podolska vodarna,PTPPD,Czech Republic,54
5480386,Praha Pohorelec,PTPRL,Czech Republic,54
5480292,Praha Poliklinika Barrandov,PTPPB,Czech Republic,54
5480205,Praha Poliklinika Modrany,PTPOM,Czech Republic,54
5480326,Praha Poliklinika Vysocany,PTPPV,Czech Republic,54
5480277,Praha Postovka,PTPPO,Czech Republic,54
5480323,Praha Postovska,PTPPS,Czech Republic,54
5480161,Praha Prasny most,PTPPM,Czech Republic,54
5480410,Praha Pravnicka fakulta,PTPFA,Czech Republic,54
5480153,Praha Prazska trznice,PTPPT,Czech Republic,54
5480007,Praha Prazskeho Povstani (M),PTABD,Czech Republic,54
5480331,Praha Prazskeho povstani,PTPPP,Czech Republic,54
5480384,Praha Prazsky hrad,PTPPH,Czech Republic,54
5480196,Praha Pristaviste,PTPPR,Czech Republic,54
5480462,Praha Prosecka,PTPRO,Czech Republic,54
5480136,Praha Prosek (M),PTAIO,Czech Republic,54
5480405,Praha Prubezna,PTPRB,Czech Republic,54
5480307,Praha Radhostska,PTPRA,Czech Republic,54
5480351,Praha Radlicka,PTPRC,Czech Republic,54
5480034,Praha Radlicka (M),PTACE,Czech Republic,54
5480465,Praha Radonickß,PTPRK,Czech Republic,54
5480375,Praha Radosovicka,PTPRV,Czech Republic,54
5480047,Praha Rajska zahrada (M),PTACR,Czech Republic,54
5480368,Praha Ricanova,PTPRI,Czech Republic,54
5480011,Praha Roztyly (M),PTABH,Czech Republic,54
5480211,Praha Ruska,PTPRU,Czech Republic,54
5480436,Praha Senovazne namesti,PTSZN,Czech Republic,54
5480163,Praha Sibeliova,PTPSI,Czech Republic,54
5480293,Praha Sidliste Barrandov,PTPSB,Czech Republic,54
5480229,Praha Sidliste Cerveny Vrch,PTPSC,Czech Republic,54
5480346,Praha Sidliste Dablice,PTSID,Czech Republic,54
5480316,Praha Sidliste Hloubetin,PTSIH,Czech Republic,54
5480208,Praha Sidliste Modrany,PTPSM,Czech Republic,54
5480455,Praha Sidliste Na Dedine,PTSND,Czech Republic,54
5480169,Praha Sidliste Petriny,PTPSE,Czech Republic,54
5480269,Praha Sidliste Repy,PTPSY,Czech Republic,54
5480379,Praha Sidliste Zahradni Mesto,PTPZT,Czech Republic,54
5480026,Praha Skalka (M),PTABW,Czech Republic,54
5480350,Praha Skola Radlice,PTPRD,Czech Republic,54
5480271,Praha Slanska,PTPSK,Czech Republic,54
5480261,Praha Slavia,PTSLA,Czech Republic,54
5480284,Praha Smichovske nadrazi,PTPSH,Czech Republic,54
5480035,Praha Smichovske nadrazi (M),PTACF,Czech Republic,54
5480253,Praha Solidarita,PTP S,Czech Republic,54
5480159,Praha Sparta,PTPSP,Czech Republic,54
5480432,Praha Spejchar,PTPSX,Czech Republic,54
5480324,Praha Spitalska,PTPSL,Czech Republic,54
5480142,Praha Spojovaci,PTPSJ,Czech Republic,54
5480306,Praha Sporilov,PTPSO,Czech Republic,54
5480374,Praha Stare Strasnice,PTNST,Czech Republic,54
5480411,Praha Staromestska,PTPSR,Czech Republic,54
5480018,Praha Staromestska (M),PTABO,Czech Republic,54
5480319,Praha Stary Hloubetin,PTPHB,Czech Republic,54
5480179,Praha Stejskalova,PTPST,Czech Republic,54
5480216,Praha Stepanska,PTPSA,Czech Republic,54
5480345,Praha Stepnicna,PTSTA,Czech Republic,54
5480028,Praha Stodulky (M),PTABY,Czech Republic,54
5480353,Praha Strasnicka,PTPTA,Czech Republic,54
5480025,Praha Strasnicka (M),PTABV,Czech Republic,54
5480145,Praha Strazni,PTPSZ,Czech Republic,54
5480342,Praha Strelnicna,PTSTC,Czech Republic,54
5480137,Praha Strizkov (M),PTAIP,Czech Republic,54
5480155,Praha Strossmayerovo namesti,PTPSN,Czech Republic,54
5480362,Praha Strossmayerovo namesti,PTPSS,Czech Republic,54
5480425,Praha Stvanice,PTPSV,Czech Republic,54
5480404,Praha Sumavska,PTPSU,Czech Republic,54
5480265,Praha Svandovo divadlo,PTPSD,Czech Republic,54
5480297,Praha Svatoplukova,PTSVA,Czech Republic,54
5480305,Praha Teplarna Michle,PTPTM,Czech Republic,54
5480181,Praha Tesnov,PTPTE,Czech Republic,54
5480233,Praha Thakurova,PTPTH,Czech Republic,54
5480400,Praha Trebenicka,PTPTB,Czech Republic,54
5480415,Praha Trojska,PTPTR,Czech Republic,54
5480442,Praha Trutnovska,PTPTT,Czech Republic,54
5480441,Praha Tupolevova,PTTUA,Czech Republic,54
5480152,Praha Tusarova,PTPTU,Czech Republic,54
5480389,Praha U Elektry,PTPUE,Czech Republic,54
5480366,Praha U Kastanu,PTPUA,Czech Republic,54
5480178,Praha U Krize,PTPUK,Czech Republic,54
5480206,Praha U Libusskeho potoka,PTPLP,Czech Republic,54
5480407,Praha U Pruhonu,PTPUP,Czech Republic,54
5480220,Praha U Zvonu,PTPUZ,Czech Republic,54
5480266,Praha Ujezd,PTPUJ,Czech Republic,54
5480341,Praha Urxova,PTPUR,Czech Republic,54
5480260,Praha Ustredni dilny DP,PTPUD,Czech Republic,54
5480185,Praha Vaclavske namesti,PTPVA,Czech Republic,54
5480361,Praha Veletrzni palac,PTPVC,Czech Republic,54
5480167,Praha Vetrnik,PTPVE,Czech Republic,54
5480252,Praha Vinice,PTPIC,Czech Republic,54
5480309,Praha Vinohradska trznice,PTPVT,Czech Republic,54
5480403,Praha Vinohradska vodarna,PTPVR,Czech Republic,54
5480249,Praha Vinohradske hrbitovy,PTPVB,Czech Republic,54
5480235,Praha Vitezne namesti,PTPVM,Czech Republic,54
5480467,Praha Vlastina,PTVLA,Czech Republic,54
5480154,Praha Vltavska,PTPVL,Czech Republic,54
5480001,Praha Vltavská (M),PTAAX,Czech Republic,54
5480186,Praha Vodickova,PTPVD,Czech Republic,54
5480166,Praha Vojenska nemocnice,PTPVN,Czech Republic,54
5480177,Praha Vosmikovych,PTPVO,Czech Republic,54
5480320,Praha Vozovna Hloubetin,PTPVH,Czech Republic,54
5480419,Praha Vozovna Kobylisy,PTPVK,Czech Republic,54
5480275,Praha Vozovna Motol,PTVMO,Czech Republic,54
5480333,Praha Vozovna Pankrac,PTPVP,Czech Republic,54
5480251,Praha Vozovna Strasnice,PTPOS,Czech Republic,54
5480162,Praha Vozovna Stresovice,PTPVS,Czech Republic,54
5480225,Praha Vozovna Vokovice,PTPVV,Czech Republic,54
5480146,Praha Vozovna Zizkov,PTPVZ,Czech Republic,54
5480210,Praha Vrsovicke namesti,PTVVM,Czech Republic,54
5480175,Praha Vychovatelna,PTPVY,Czech Republic,54
5480369,Praha Vypich,PTPHY,Czech Republic,54
5480006,Praha Vysehrad (M),XTPY,Czech Republic,54
5480424,Praha Vysocanska,PTPHV,Czech Republic,54
5480044,Praha Vysocanska (M),PTACO,Czech Republic,54
5480360,Praha Vystaviste Holesovice,PTPVI,Czech Republic,54
5480439,Praha Vystaviste Letnany,PTVLY,Czech Republic,54
5480192,Praha Vyton,PTP V,Czech Republic,54
5480448,Praha Za Avii,PTZAI,Czech Republic,54
5480378,Praha Zahradni Mesto (Tram),PTPZM,Czech Republic,54
5480254,Praha Zborov - Strasnicke divadlo,PTPZS,Czech Republic,54
5480217,Praha Zborovska,PTPZB,Czech Republic,54
5480336,Praha Zelena,PTPZE,Czech Republic,54
5480247,Praha Zelivskeho,PTPPL,Czech Republic,54
5480024,Praha Zelivskeho (M),PTABU,Czech Republic,54
5480287,Praha Zlichov (Tram),PTPZI,Czech Republic,54
5480027,Praha Zlicin (M),PTABX,Czech Republic,54
5499624,Praha Zlicin (metro),PTPZR,Czech Republic,54
5480427,Praha Zvonarka,PTZVA,Czech Republic,54
5400014,Praha hl.n.,XTP,Czech Republic,54
5471014,Praha hl.n. (Autobusová St. Wilsonova),XTP W,Czech Republic,54
5499631,"Praha,Cerny Most",PTPCT,Czech Republic,54
5402487,Praha-Bechovice,OTPBC,Czech Republic,54
5453006,Praha-Bechovice stred,PTAOL,Czech Republic,54
5402488,Praha-Branik,OTPRB,Czech Republic,54
5402490,Praha-Bubny,XTPBU,Czech Republic,54
5454136,Praha-Bubny Vltavská,PTPB,Czech Republic,54
5402492,Praha-Cakovice,OTPIC,Czech Republic,54
5402491,Praha-Cibulka,OTPCI,Czech Republic,54
5400277,Praha-Dejvice,OTPD,Czech Republic,54
5402493,Praha-Dolni Pocernice,OTPDP,Czech Republic,54
5457261,Praha-Eden,XTPED,Czech Republic,54
5402494,Praha-Hlubocepy,OTPHP,Czech Republic,54
5400201,Praha-Holesovice,XTPH,Czech Republic,54
5403680,Praha-Holesovice zastavka,OTPHX,Czech Republic,54
5402495,Praha-Holyne,OTPHE,Czech Republic,54
5480438,Praha-Holyne (Tram),PTHOY,Czech Republic,54
5402496,Praha-Horni Mecholup,OTPHM,Czech Republic,54
5402497,Praha-Horni Pocernic,OTPHN,Czech Republic,54
5402498,Praha-Hostivar,XTPHO,Czech Republic,54
5402499,Praha-Jinonice,OTPJI,Czech Republic,54
5457287,Praha-Kacerov,PTAOC,Czech Republic,54
5402500,Praha-Kbely,OTPAK,Czech Republic,54
5402501,Praha-Klanovice,OTPKL,Czech Republic,54
5402502,Praha-Kolovraty,OTPRT,Czech Republic,54
5403766,Praha-Komorany,OTPKX,Czech Republic,54
5402503,Praha-Krc,OTPHK,Czech Republic,54
5402504,Praha-Kyje,OTPRJ,Czech Republic,54
5400130,Praha-Liben,XTPL,Czech Republic,54
5457196,Praha-Malesice,PTPMC,Czech Republic,54
5402506,Praha-Modrany zast.,OTPDZ,Czech Republic,54
5457027,Praha-Podbaba,XTPPO,Czech Republic,54
5402507,Praha-Radotin,XTPD,Czech Republic,54
5453221,Praha-Rajska zahrada,PTPRZ,Czech Republic,54
5402509,Praha-Reporyje,OTPRP,Czech Republic,54
5402508,Praha-Ruzyne,OTPRZ,Czech Republic,54
5402510,Praha-Satalice,OTPSA,Czech Republic,54
5402511,Praha-Sedlec,XTPSE,Czech Republic,54
5400204,Praha-Smichov,XTPM,Czech Republic,54
5458487,Praha-Smichov Na Knizeci,PTALO,Czech Republic,54
5402512,Praha-Smichov sev.n.,OTPCS,Czech Republic,54
5402513,Praha-Stodulky,OTPSD,Czech Republic,54
5402514,Praha-Strasnice zast.,OTPSZ,Czech Republic,54
5402515,Praha-Uhrineves,XTPU,Czech Republic,54
5402516,Praha-Veleslavin,OTPVE,Czech Republic,54
5402517,Praha-Velka Chuchle,OTPVH,Czech Republic,54
5400275,Praha-Vrsovice,XTPV,Czech Republic,54
5458366,Praha-Vysehrad,PTPHH,Czech Republic,54
5400171,Praha-Vysocany,OTPRV,Czech Republic,54
5457279,Praha-Zahradni Mesto,XTPZM,Czech Republic,54
5402518,Praha-Zbraslav,OTPZS,Czech Republic,54
5458488,Praha-Zlichov,PTPZL,Czech Republic,54
5402519,Praha-Zlicin,XTPZL,Czech Republic,54
5402520,Praha-Zvahov,OTPZO,Czech Republic,54
5402526,Praskacka,OTPKK,Czech Republic,54
5402528,Praskolesy,OTPKS,Czech Republic,54
5402530,Pravice,OTPEI,Czech Republic,54
5402531,Prazak,OTPAA,Czech Republic,54
5402558,Predborice,OTPBO,Czech Republic,54
5402559,Predhradi,OTPED,Czech Republic,54
5402560,Predmerice nad Labem,OTPMM,Czech Republic,54
5499954,Predni Porici,PTAMN,Czech Republic,54
5471435,Predni Vyton,PTAPL,Czech Republic,54
5402561,Predni Zborovice,OTPZE,Czech Republic,54
5402562,Prehysov,OTPYO,Czech Republic,54
5402563,Prelouc,XTPE,Czech Republic,54
5400016,Prerov,XTPR,Czech Republic,54
5400216,Prestice,OTPT,Czech Republic,54
5499633,"Prestice,nam.",PTPRN,Czech Republic,54
5400265,Prestice-Zastavka,OTPTZ,Czech Republic,54
5402566,Prevysov,OTPYS,Czech Republic,54
5402568,Pribor(CZ),OTPIB,Czech Republic,54
5400278,Pribram,OTPM,Czech Republic,54
5474953,Pribram sidliste,PTPMD,Czech Republic,54
5402569,Pribyslav,OTPBY,Czech Republic,54
5402570,Pribyslav zast.,OTPYT,Czech Republic,54
5402571,Pricina,OTPNR,Czech Republic,54
5402572,Prikazy,OTPYI,Czech Republic,54
5402573,Prikosice,OTPSR,Czech Republic,54
5402574,Prikosice zast.,OTPCT,Czech Republic,54
5402575,Prilepy,OTPIP,Czech Republic,54
5402576,Primelkov,OTPMV,Czech Republic,54
5476012,Prisecna,PTPR,Czech Republic,54
5402577,Prisovice,XTPRI,Czech Republic,54
5402542,Probostov,OTPBT,Czech Republic,54
5402543,Prosec nad Nisou,XTPRN,Czech Republic,54
5402544,Prosecne,OTPCN,Czech Republic,54
5402545,Prosecnice,OTPCC,Czech Republic,54
5402546,Prosenice,OTPEN,Czech Republic,54
5402547,Prosetice,OTPRF,Czech Republic,54
5402548,Prosetin,OTPRG,Czech Republic,54
5402549,Prostejov hl.n.,OTPJH,Czech Republic,54
5402550,Prostejov mistni nadrazi,OTPJT,Czech Republic,54
5402551,Prostredni Lipka,OTPTP,Czech Republic,54
5402552,Protivec,OTPRH,Czech Republic,54
5400172,Protivin,OTPR,Czech Republic,54
5402553,Protivin zast.,OTPTT,Czech Republic,54
5499734,Provodin skola,D5499734,Czech Republic,54
5499792,"Provodov-Sonov,Provodov naves",PTPP,Czech Republic,54
5402555,Prudka zastavka,OTPUD,Czech Republic,54
5402557,Przno,OTPZR,Czech Republic,54
5403681,Psenice,OTPSX,Czech Republic,54
5402580,Pseves,OTPSJ,Czech Republic,54
5499955,"Psov,Borek",PTAMQ,Czech Republic,54
5402581,Psovlky,OTPVK,Czech Republic,54
5402582,Pteni,OTPTI,Czech Republic,54
5402583,Pucery,OTPUC,Czech Republic,54
5402586,Pusta Kamenice,OTPUM,Czech Republic,54
5403682,Pusta Kamenice hor.z,OTPKH,Czech Republic,54
5402590,Pustovety,OTPTO,Czech Republic,54
5402591,Putim,OTPTN,Czech Republic,54
5402592,Pysely,OTPYY,Czech Republic,54
5402593,Rabakov,OTRA,Czech Republic,54
5499793,"Rabi,nam.",D5499793,Czech Republic,54
5402595,Racice nad Berounkou,OTRNB,Czech Republic,54
5402596,Racice nad Trotinou,OTRNT,Czech Republic,54
5402597,Racineves,OTRS,Czech Republic,54
5402594,Racovice,OTRC,Czech Republic,54
5402599,Radejcin,OTRI,Czech Republic,54
5402600,Radim,OTRM,Czech Republic,54
5402601,Radkov,OTRV,Czech Republic,54
5402602,Radlo,OTRAO,Czech Republic,54
5402603,Radnice,OTRAD,Czech Republic,54
5402604,Radnov,OTRAN,Czech Republic,54
5402605,Radnovice,OTRAE,Czech Republic,54
5402607,Radomysl zast.,OTRAZ,Czech Republic,54
5402606,Radomysl(CZ),OTRAL,Czech Republic,54
5402608,Radonice nad Ohri,OTRNO,Czech Republic,54
5402609,Radonice u Kadane,OTRUK,Czech Republic,54
5402612,Radosovice,OTRAI,Czech Republic,54
5402610,Radostice,OTRAT,Czech Republic,54
5403170,Radostice u Trocnova,OTTVZ,Czech Republic,54
5402613,Radous,OTRAU,Czech Republic,54
5402615,Radvanice,OTRVA,Czech Republic,54
5402618,Rajec-Jestrebi,OTRAJ,Czech Republic,54
5402620,Rajhrad,OTRJH,Czech Republic,54
5402621,Rajnochovice,OTRCH,Czech Republic,54
5402625,Rakovnik,XTR,Czech Republic,54
5476254,Rakovnik zapad,PTTAJ,Czech Republic,54
5402626,Rakovnik zast.,OTRVZ,Czech Republic,54
5402627,Raksice,OTRAS,Czech Republic,54
5402628,Rakvice,OTRIC,Czech Republic,54
5402629,Ramzova,OTRAM,Czech Republic,54
5402630,Rantirov,OTRTI,Czech Republic,54
5402631,Rapotice,OTRCE,Czech Republic,54
5402632,Rapotin,OTROT,Czech Republic,54
5400110,Rapotin zastavka,PTRZ,Czech Republic,54
5400039,Raskov,OTRAW,Czech Republic,54
5402737,Rasnice,OTRSN,Czech Republic,54
5402738,Rasnice zast.,OTRSZ,Czech Republic,54
5402634,Raspenava,OTRSP,Czech Republic,54
5499777,"Raspenava,kriz.",PTRKZ,Czech Republic,54
5499788,"Raspenava,lekarna",PTRIA,Czech Republic,54
5402636,Rataje nad Saz. pred,OTRNS,Czech Republic,54
5402637,Rataje nad Saz. zast,OTRNZ,Czech Republic,54
5402638,Rataje nad Saz.-Ivan,OTRSI,Czech Republic,54
5402635,Rataje nad Sazavou,OTRDS,Czech Republic,54
5402639,Ratbor,OTRAR,Czech Republic,54
5400250,Razice,OTRZ,Czech Republic,54
5402739,Recany nad Labem,OTRNL,Czech Republic,54
5402740,Rehlovice,OTREH,Czech Republic,54
5402641,Rejkovice,OTREJ,Czech Republic,54
5402741,Repice,OTREP,Czech Republic,54
5402742,Repov,OTRPO,Czech Republic,54
5402743,Resetova Lhota,OTREL,Czech Republic,54
5402744,Retenice,XTRE,Czech Republic,54
5402745,Revnice,OTREV,Czech Republic,54
5402746,Revnicov,OTREO,Czech Republic,54
5402747,Rez,OTREZ,Czech Republic,54
5402748,Ricany,OTRIA,Czech Republic,54
5402749,Ridky,OTRID,Czech Republic,54
5402750,Rikonin,OTRII,Czech Republic,54
5402751,Rikovice,OTRIO,Czech Republic,54
5473563,Ripec(Donov),PTAIB,Czech Republic,54
5402752,Ripec-Drachov,OTRPC,Czech Republic,54
5402753,Ritonice,OTRIT,Czech Republic,54
5402664,Rochlov,OTROC,Czech Republic,54
5402656,Rodinov,XTRD,Czech Republic,54
5402657,Rodvinov,OTRDV,Czech Republic,54
5402658,Rohanov,OTROH,Czech Republic,54
5402659,Rohatec,OTRHC,Czech Republic,54
5402660,Rohatec kolonie,OTROK,Czech Republic,54
5402661,Rohatec zast.,OTROZ,Czech Republic,54
5402662,Rohatsko,OTROS,Czech Republic,54
5402666,Rojice,OTROJ,Czech Republic,54
5400182,Rokycany,XTRO,Czech Republic,54
5402667,Rokycany predmesti,OTROP,Czech Republic,54
5402668,Rokytnany,OTROY,Czech Republic,54
5402669,Rokytnice nad Jizerou,OTRNJ,Czech Republic,54
5402670,Rokytnice u Prerova,OTRUP,Czech Republic,54
5402671,Rokytnice v Orl.hor.,OTRVO,Czech Republic,54
5402673,Ronov nad Doubrav. z,OTRND,Czech Republic,54
5402672,Ronov nad Doubravou,OTRVD,Czech Republic,54
5402674,Ronov nad Sazavou,OTRVS,Czech Republic,54
5402675,Ropice,OTOPY,Czech Republic,54
5402676,Ropice zalesi,OTRPZ,Czech Republic,54
5402677,Ropice zast.,OTRCZ,Czech Republic,54
5402679,Rosice u Brna,OTRUB,Czech Republic,54
5499405,"Rosice,Husova",PTAIK,Czech Republic,54
5402680,Rostoklaty,OTRLY,Czech Republic,54
5402682,Rotava,XTRV,Czech Republic,54
5402683,Roudna,OTROU,Czech Republic,54
5402684,Roudnice n.L. mesto,OTRLM,Czech Republic,54
5402685,Roudnice n.L.-Bezdekov,OTRLB,Czech Republic,54
5402686,Roudnice n.L.-Hrach.,OTRLH,Czech Republic,54
5400183,Roudnice nad Labem,XTRN,Czech Republic,54
5402687,Rousinov,OTRUS,Czech Republic,54
5402688,Roven,OTRVE,Czech Republic,54
5402689,Rovensko pod Troskam,OTRPT,Czech Republic,54
5402691,Rovne-Divisov,OTRDI,Czech Republic,54
5402701,Rozdalovice,OTRZD,Czech Republic,54
5402693,Rozhrani,OTRHR,Czech Republic,54
5402703,Rozmberk nad Vltavou,OTRNV,Czech Republic,54
5402704,Rozmital p.Tremsinem,OTRZT,Czech Republic,54
5402705,Rozna,XTRZ,Czech Republic,54
5402708,Roznov pod Radhostem,OTROR,Czech Republic,54
5402694,Rozsochatec,OTRZC,Czech Republic,54
5402695,Rozsochy,OTRZS,Czech Republic,54
5402696,Rozstani,OTRTA,Czech Republic,54
5402697,Roztoky u Jilemnice,OTRZJ,Czech Republic,54
5402698,Roztoky u Krivoklatu,XTRK,Czech Republic,54
5402699,Roztoky u Prahy,XTROZ,Czech Republic,54
5402700,Roztoky-Zalov,OTRYZ,Czech Republic,54
5402709,Rtyne nad Bilinou,OTRTB,Czech Republic,54
5402710,Rtyne v Podkrkonosi,XTRP,Czech Republic,54
5402711,Rtyne v Podkrkonosi zastavka,OTRTP,Czech Republic,54
5402712,Ruda nad Moravou,OTRNM,Czech Republic,54
5402713,Rudikov,OTRUD,Czech Republic,54
5402715,Rudna pod Pradedem,OTRPP,Czech Republic,54
5402716,Rudna pod Pradedem zastavka,OTRDP,Czech Republic,54
5402717,Rudna u Prahy,XTRPR,Czech Republic,54
5454896,Rudna zast.,PTAOH,Czech Republic,54
5499714,"Rudna, U kina",PTALB,Czech Republic,54
5499936,"Rudna,zdravotni stredisko",PTAQE,Czech Republic,54
5402719,Rudoltice v Cechach,OTRUC,Czech Republic,54
5400227,Rumburk,XTRU,Czech Republic,54
5403742,Rumburk(Gr),D5403742,Czech Republic,54
5402720,Ruprechtice,OTRPE,Czech Republic,54
5402723,Rusova,XTRS,Czech Republic,54
5402727,Rybna nad Zdobnici,OTRYI,Czech Republic,54
5499984,"Rybna nad Zdobnici,kostel",PTAOR,Czech Republic,54
5411915,Rybnik nadrazi,PTRYN,Czech Republic,54
5402728,Rybnik(CZ),OTRYB,Czech Republic,54
5400255,Rybniste,XTRY,Czech Republic,54
5481915,Rybník nádrazí,PTAQJ,Czech Republic,54
5402730,Rychnov n.Kneznou z.,OTRVK,Czech Republic,54
5402729,Rychnov nad Kneznou,OTRNK,Czech Republic,54
5400186,Rychnov u Jablonec nad Nisou,OTRJ,Czech Republic,54
5402731,Rychnovek,OTREK,Czech Republic,54
5402732,Rymane,OTRYM,Czech Republic,54
5402734,Rynarec,OTRYR,Czech Republic,54
5402735,Rynholec,OTRYO,Czech Republic,54
5402736,Rynoltice,XTRTB,Czech Republic,54
5499757,Rynoltice jednota,PTRJA,Czech Republic,54
5402733,Rýmarov,OTRYA,Czech Republic,54
5402756,Sadek u Policky,OTSSA,Czech Republic,54
5402757,Sadek u Zatce,XTSDK,Czech Republic,54
5402758,Sadov,OTSD,Czech Republic,54
5402759,Sadov-Podlesi,OTSSD,Czech Republic,54
5402760,Sadova,OTSDO,Czech Republic,54
5402761,Sadska,OTSDS,Czech Republic,54
5403026,Sakvice,OTSAK,Czech Republic,54
5402762,Salajna,XTSJ,Czech Republic,54
5402763,Salavice,OTSAA,Czech Republic,54
5402764,Samechov,OTSAM,Czech Republic,54
5402765,Samopse,OTSAS,Czech Republic,54
5403028,Sanov,OTSAN,Czech Republic,54
5402766,Sany,OTSAY,Czech Republic,54
5403031,Sarovcova Lhota,OTSLH,Czech Republic,54
5400228,Satov,OTSAT,Czech Republic,54
5481012,Satov ObÚ,PTSO,Czech Republic,54
5481912,Satov krízovatka,PTAQI,Czech Republic,54
5402768,Sazava u Zdaru,OTSAZ,Czech Republic,54
5402769,Sazava zast.,OTSZA,Czech Republic,54
5402770,Sazava-Cerne Budy,OTSCB,Czech Republic,54
5402771,Sazavka,OTSKA,Czech Republic,54
547633,"Schule, Pressath",D547633,Czech Republic,54
5403034,Sebetov,OTSEB,Czech Republic,54
5403035,Sebkovice,OTSEK,Czech Republic,54
5402772,Sebuzin,XTSBZ,Czech Republic,54
5402775,Sedlcany,OTSED,Czech Republic,54
5402776,Sedlec u Mikulova,OTSUM,Czech Republic,54
5402777,Sedlec u Obrnic,OTSUO,Czech Republic,54
5402778,Sedlecko,OTSEL,Czech Republic,54
5402779,Sedlejov,OTSEJ,Czech Republic,54
5402780,Sedlejovice,OTSEO,Czech Republic,54
5402782,Sedlice,OTSEI,Czech Republic,54
5402783,Sedlice mesto,OTSEM,Czech Republic,54
5402784,Sedlistka,OTSES,Czech Republic,54
5402785,Sedlnice,OTSEN,Czech Republic,54
5403036,Selesovice,OTSEV,Czech Republic,54
5402788,Semanin,OTSMA,Czech Republic,54
5402789,Semec,OTSME,Czech Republic,54
5402790,Semily,OTSLY,Czech Republic,54
5402791,Seminova Lhota,OTSML,Czech Republic,54
5403720,Semonice,OTSEX,Czech Republic,54
5402792,Semosice,OTSMO,Czech Republic,54
5402793,Semosice-Perina,OTSMP,Czech Republic,54
5402794,Semtin,OTSET,Czech Republic,54
5402796,Sendrazice,OTSNE,Czech Republic,54
5402799,Senice na Hane,OTSNH,Czech Republic,54
5402800,Senice na Hane zast.,OTSHZ,Czech Republic,54
5402801,Senohraby,OTSOH,Czech Republic,54
5402802,Senomaty,OTSOM,Czech Republic,54
5402803,Senotin,OTSOT,Czech Republic,54
5403039,Senov,OTSOV,Czech Republic,54
5403727,Senov u Noveho Jicina,OTNJZ,Czech Republic,54
5402804,Sepekov,OTSPE,Czech Republic,54
5403040,Sevetin,OTSVE,Czech Republic,54
5402806,Sezimovo Usti,XTSZ,Czech Republic,54
5402809,Siluvky,OTSIU,Czech Republic,54
5403043,Simpach,OTSIM,Czech Republic,54
